subject,tag,file,lineno,MLOC
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\curl_httpclient.py,282,99
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\http1connection.py,153,87
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\ioloop.py,729,83
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\locale.py,280,58
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\simple_httpclient.py,297,69
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\template.py,697,130
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\web.py,702,73
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\runtests.py,65,144
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\cluster\hierarchy.py,1633,126
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\cluster\hierarchy.py,2205,96
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\fftpack\tests\test_basic.py,488,83
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\interpolate\fitpack.py,107,89
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\interpolate\fitpack.py,318,74
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\interpolate\fitpack.py,806,94
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\interpolate\interpolate.py,2041,73
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\io\idl.py,319,68
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\io\idl.py,684,105
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\io\mmio.py,369,103
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\io\mmio.py,508,81
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\linalg\decomp.py,206,68
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\linalg\setup.py,8,85
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\linalg\_matfuncs_inv_ssq.py,315,66
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\linalg\tests\test_blas.py,265,76
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\linalg\tests\test_decomp.py,1625,62
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\linalg\tests\test_decomp_update.py,1330,63
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\linalg\tests\test_interpolative.py,48,135
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\linalg\tests\test_special_matrices.py,328,136
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\misc\pilutil.py,205,73
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\ndimage\interpolation.py,578,75
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\ndimage\measurements.py,741,67
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\ndimage\morphology.py,215,63
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\ndimage\morphology.py,1740,63
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\ndimage\morphology.py,1877,66
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\odr\tests\test_odr.py,137,57
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\optimize\lbfgsb.py,200,78
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\optimize\minpack.py,255,65
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\optimize\nonlin.py,226,62
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\optimize\optimize.py,390,102
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\optimize\optimize.py,804,97
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\optimize\optimize.py,1113,73
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\optimize\optimize.py,1335,111
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\optimize\optimize.py,1554,91
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\optimize\optimize.py,1740,79
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\optimize\optimize.py,2056,64
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\optimize\optimize.py,2287,78
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\optimize\optimize.py,2646,69
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\optimize\optimize.py,2801,65
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\optimize\slsqp.py,213,115
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\optimize\_differentialevolution.py,432,68
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\optimize\_linprog.py,391,166
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\optimize\_minimize.py,36,88
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\optimize\_spectral.py,17,56
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\optimize\_trustregion.py,93,82
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\signal\filter_design.py,768,69
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\signal\filter_design.py,1325,63
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\signal\filter_design.py,2316,58
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\signal\filter_design.py,3054,356
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\signal\ltisys.py,1043,65
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\signal\ltisys.py,1836,79
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\signal\ltisys.py,1985,80
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\signal\signaltools.py,2088,60
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\signal\spectral.py,627,130
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\signal\tests\test_filter_design.py,259,85
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\signal\tests\test_filter_design.py,916,61
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\signal\tests\test_filter_design.py,1050,71
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\signal\tests\test_filter_design.py,1305,78
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\signal\tests\test_filter_design.py,1521,116
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\signal\tests\test_filter_design.py,1783,108
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\signal\tests\test_filter_design.py,1896,61
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\signal\tests\test_signaltools.py,332,59
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\signal\tests\test_signaltools.py,715,71
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\sparse\bsr.py,118,56
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\sparse\construct.py,493,58
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\sparse\coo.py,116,69
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\sparse\generate_sparsetools.py,333,57
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\sparse\linalg\_expm_multiply.py,475,56
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\sparse\linalg\_onenormest.py,312,72
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\sparse\linalg\dsolve\linsolve.py,50,65
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\sparse\linalg\eigen\arpack\arpack.py,371,82
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\sparse\linalg\eigen\arpack\arpack.py,589,63
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\sparse\linalg\eigen\arpack\arpack.py,751,80
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\sparse\linalg\eigen\arpack\arpack.py,1057,58
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\sparse\linalg\eigen\arpack\arpack.py,1293,79
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\sparse\linalg\eigen\arpack\arpack.py,1626,56
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\sparse\linalg\eigen\arpack\tests\test_arpack.py,181,57
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\sparse\linalg\eigen\lobpcg\lobpcg.py,114,194
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\sparse\linalg\isolve\iterative.py,339,69
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\sparse\linalg\isolve\iterative.py,503,67
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\sparse\linalg\isolve\lgmres.py,20,85
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\sparse\linalg\isolve\lsmr.py,31,174
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\sparse\linalg\isolve\lsqr.py,98,183
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\sparse\linalg\isolve\minres.py,41,197
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\sparse\linalg\tests\test_interface.py,28,76
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\spatial\distance.py,943,170
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\spatial\distance.py,1745,207
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\special\generate_ufuncs.py,465,72
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\special\generate_ufuncs.py,875,58
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\special\_testutils.py,170,75
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\special\tests\test_basic.py,1802,105
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\special\tests\test_data.py,191,175
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\special\tests\test_lambertw.py,19,60
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\stats\_binned_statistic.py,247,103
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\stats\_distn_infrastructure.py,918,71
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\stats\_distn_infrastructure.py,2640,67
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\stats\tests\test_stats.py,1579,64
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\stats\tests\test_stats.py,2262,78
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\stats\tests\test_stats.py,2865,65
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\weave\size_check.py,214,63
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\weave\examples\binary_search.py,151,58
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\examples\scripts\yaml_to_ini.py,52,68
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\inventory\__init__.py,43,71
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\module_utils\basic.py,1323,57
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\module_utils\basic.py,1408,102
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\module_utils\facts.py,232,178
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\module_utils\facts.py,715,65
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\module_utils\facts.py,906,81
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\module_utils\facts.py,1744,65
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\module_utils\facts.py,1806,59
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\module_utils\facts.py,2158,58
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\module_utils\facts.py,2376,116
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\module_utils\splitter.py,51,66
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\module_utils\urls.py,342,85
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\playbook\play.py,58,99
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\playbook\play.py,246,86
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\playbook\play.py,413,85
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\playbook\play.py,555,94
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\playbook\task.py,46,211
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\playbook\__init__.py,55,65
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\runner\__init__.py,114,71
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\runner\__init__.py,451,67
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\runner\__init__.py,659,100
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\runner\__init__.py,841,186
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\runner\action_plugins\copy.py,43,157
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\runner\action_plugins\fetch.py,36,93
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\runner\action_plugins\synchronize.py,92,68
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\runner\action_plugins\template.py,52,69
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\runner\action_plugins\win_copy.py,43,154
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\runner\action_plugins\win_template.py,33,65
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\runner\connection_plugins\ssh.py,259,101
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\runner\filter_plugins\ipaddr.py,253,145
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\runner\lookup_plugins\dig.py,103,73
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\runner\lookup_plugins\password.py,39,65
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\lib\ansible\utils\template.py,215,70
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\plugins\inventory\abiquo.py,115,59
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\plugins\inventory\collins.py,282,62
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\plugins\inventory\ec2.py,185,87
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\plugins\inventory\ec2.py,422,79
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\plugins\inventory\rax.py,217,94
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\plugins\inventory\vmware.py,277,56
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\v2\ansible\executor\play_iterator.py,107,57
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\v2\ansible\executor\task_executor.py,161,63
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\v2\ansible\inventory\dir.py,36,56
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\v2\ansible\inventory\__init__.py,47,72
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\v2\ansible\module_utils\basic.py,1297,57
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\v2\ansible\module_utils\basic.py,1382,98
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\v2\ansible\module_utils\facts.py,223,144
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\v2\ansible\module_utils\facts.py,671,65
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\v2\ansible\module_utils\facts.py,861,81
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\v2\ansible\module_utils\facts.py,1670,65
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\v2\ansible\module_utils\facts.py,1732,59
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\v2\ansible\module_utils\facts.py,2269,112
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\v2\ansible\module_utils\splitter.py,51,66
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\v2\ansible\module_utils\urls.py,342,85
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\v2\ansible\parsing\splitter.py,112,63
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\v2\ansible\plugins\action\copy.py,44,106
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\v2\ansible\plugins\action\fetch.py,33,72
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\v2\ansible\plugins\action\__init__.py,333,57
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\v2\ansible\plugins\lookup\password.py,55,66
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\v2\ansible\plugins\strategies\linear.py,114,100
ansible,v1.9.2-0.1.rc1,E:\my code\pysmell\subject_raw\ansible\ansible\v2\ansible\plugins\strategies\__init__.py,115,60
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\connection.py,417,66
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\connection.py,886,109
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\provider.py,264,94
